source_ip,destination_ip,start_time,Network_Node_Text,source_port,destination_port,flags,site,asn,num_packets,num_bytes,Label
135.0777d.04511.237,135.b1d10.9cfdf.21,1415692483,"Muslim radicals fire on a truck, killing the driver.",51535,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.225,135.0777d.04511.237,1415754100,"al-Qaeda militants shoot a man and his two sons to death in front of their wife, then kill the woman.",22,51457,-AP---,45c48,c4ca4,6,504,1
135.b1d10.9cfdf.109,135.0777d.04511.237,1415752915,A Christian convert is jailed and tortured for leaving Islam.,22,41070,"-A----,-A--S-,-AP---",45c48,c4ca4,6,504,0
135.b1d10.d1c38.189,135.0777d.04511.237,1415755361,Muslim Brotherhood cadres abduct a Christian and take him to a mosque for a brutal round of torture.,22,45072,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.244,1415475994,Four children are killed by a bomb left by religious fundamentalists.,65517,22,"-A----,-AP---",45c48,c4ca4,25,1428,1
135.0777d.04511.237,135.b1d10.9cfdf.109,1415668378,Three Shiites are gunned down in the street by sectarian Jihadis.,33003,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.73,135.0777d.04511.237,1415745478,A woman working for a human rights agency is assassinated by suspected al-Shabaab.,22,38660,"-A----,-AP---",45c48,c4ca4,6,504,0
135.b1d10.9cfdf.100,135.0777d.04511.237,1415753850,Two children are killed when a bomb is brought into a Quran school.,22,32981,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.100,1415754422,Muslim gunmen on motorcycles murder a 46-year-old official on his way to work.,32981,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.153,1415422624,A suicide bomber obliterates two dozen Pakistanis.,38605,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.9cfdf.91,1415472475,One person is shot to death by Boko Haram.,51488,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.208,1415477735,A man is killed and his wife injured when Islamic 'separatists' fire on them as they are working their farm.,51461,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.225,1415753589,An elderly man dies from injuries after being shot by in the neck by Muslim terrorists at a market.,51457,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.9cfdf.109,1415753380,Two civilians and a local soldier are killed during an Islamist assault on a town.,41070,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.0777d.04511.237,135.b1d10.d1c38.151,1415140946,A female journalist is shot to death in an attack blamed on Islamists.,33012,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.71,135.0777d.04511.237,1415753215,A dozen Iraqis are taken out by Mujahideen.,22,38650,-AP---,45c48,c4ca4,6,504,0
135.b1d10.9cfdf.56,135.0777d.04511.237,1415742950,A Muslim convert walks into a church service with a Quran and guns down his Christian father while praising Allah.,22,38594,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.77,1415420395,A Sunni mob attacks an Ahmadi home and beats the family.,48896,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.9cfdf.105,1415140945,A Buddhist woman is murdered by Muslim 'separatists'.,32996,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.154,135.0777d.04511.237,1415753572,Three family members are machine-gunned in their home by Mujahideen.,22,38623,-AP---,45c48,c4ca4,6,504,1
135.b1d10.9cfdf.77,135.0777d.04511.237,1415749598,"Fulani 'militia' attack two Christian villages, hacking and shooting three dozen to death.",22,48896,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.136,1415477473,A Shahid suicide bomber wipes out three locals.,48820,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.124,135.0777d.04511.237,1415747031,Muslim clerics enter the home of an Ahmadi family and severely beat them into unconsciousness.,22,36757,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.9cfdf.124,1415692818,Religious militants shoot a female teacher to death near a girls' school.,36757,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.105,135.0777d.04511.237,1415755004,A Shiite factory owner is killed when Sipah-e-Sahaba gunmen open up on him.,22,32996,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.103,1415668305,"Fedayeen bombers attack a local police station, killing at least five officers.",32991,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.b1d10.9cfdf.95,135.0777d.04511.237,1415744041,Terrorists kill four Iraqis in separate attacks.,22,32969,"-A----,-AP---",45c48,c4ca4,6,504,0
135.b1d10.9cfdf.93,135.0777d.04511.237,1415738756,A Druze cleric is shot to death in a suspected sectarian attack.,22,32965,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.112,1415140933,Sectarian Jihadis kill a Shia man and severely injure his son.,32959,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.132,135.0777d.04511.237,1415753322,An American soldier playing with children is stabbed in the neck by an Islamic militant.,22,51506,-AP---,45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.d1c38.132,1415580502,Nine Christians are machine-gunned during a Muslim raid on their village.,51506,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.223,1415751454,Muslim bombers kill three local soldiers.,51454,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.245,1415323576,"Sunni terrorists deliberately send mortars into a university, massacring at least fifteen innocents.",65299,22,"-A----,-AP---",45c48,c4ca4,20,1168,0
135.b1d10.d1c38.245,135.0777d.04511.237,1415755307,Taliban bombers take down two local soldiers on patrol.,22,65299,"-A----,-AP---",45c48,c4ca4,18,7784,0
135.0777d.04511.237,135.b1d10.d1c38.150,1415585000,"A suicide car bomber targets Shiites leaving a mosque, killing at least three.",33008,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.0777d.04511.237,135.b1d10.d1c38.160,1415471081,Five Shiites are blown to bits by al-Qaeda bombers.,51517,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.9cfdf.101,1415326401,Sunni bombers slay three Shiites outside their mosque.,32982,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.9cfdf.98,1415704034,Four Shiites are taken down by Islamic Army of Iraq bombers.,32977,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.57,135.0777d.04511.237,1415755168,al-Qaeda car bombers murder seven worshipper as at a Shiite mosque.,22,38608,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.188,135.0777d.04511.237,1415745753,Fulani 'militias' murder nine villagers.,22,45070,-AP---,45c48,c4ca4,6,504,0
135.b1d10.9cfdf.62,135.0777d.04511.237,1415754471,Muslim 'separatists' kill one Thai with a planted bomb.,22,58001,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.231,135.0777d.04511.237,1415754492,"A dozen people are torn to shreds by a Shahid suicide bomber at a parking lot, including women and children.",22,51464,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.231,1415668363,Muslim rebels behead a rival cleric and parade his body.,51464,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.242,135.0777d.04511.237,1415754971,Islamic 'separatists' murder a 75-year-old plantation worker and severely injure his son.,22,45079,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.150,135.0777d.04511.237,1415743299,Two primary school teachers are shot to death by suspected Islamists.,22,33008,"-A----,-AP---",45c48,c4ca4,6,504,0
135.b1d10.9cfdf.107,135.0777d.04511.237,1415735020,Muslims shoot a Hindu man to death.,22,33001,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.107,1415465914,A cleric is shot to death in his own mosque during prayers after trying to stop sectarian Jihadis from pasting hateful posters.,33001,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.101,135.0777d.04511.237,1415754432,An 18-year-old is among two women killed in their home by a mortar fired by an Islamist group.,22,32982,"-A----,-AP---",45c48,c4ca4,6,504,0
135.b1d10.9cfdf.98,135.0777d.04511.237,1415754024,A young woman suffers a head injury when young Arabs hurl rocks at her car.,22,32977,"-A----,-AP---",45c48,c4ca4,6,504,0
135.b1d10.9cfdf.97,135.0777d.04511.237,1415755657,"Terrorists throw a grenade at a middle school, killing the principal.",22,40729,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.58,1415327374,A Religion of Peace motorcycle bomb leaves two dead.,38629,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.104,135.0777d.04511.237,1415755431,A Fedayeen suicide bomber takes out one other person.,22,32993,"-A----,-AP---",45c48,c4ca4,6,504,1
135.0777d.04511.237,135.b1d10.9cfdf.104,1415321197,"Muslim 'nomads' attack a Christian village, butchering nineteen people, including women and children.",32993,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.9cfdf.66,1415752846,Islamic militants kidnap and murder three villagers.,48898,22,"-A----,-AP---",45c48,c4ca4,11,956,0
135.b1d10.9cfdf.75,135.0777d.04511.237,1415746260,Two members of a 'secular-leaning' party are blown to bits by religious radicals.,22,48900,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.75,1415418502,Two people are dismantled by an Islamist landmine.,48900,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.246,1415751731,"Jamaat-e-Islami radicals injure 50 people with bombs and bricks, including an innocent who had both hands blown off.",65518,22,"-A----,-AP---",45c48,c4ca4,21,1284,0
135.b1d10.d1c38.246,135.0777d.04511.237,1415753575,Two other people are blown up by a Shahid suicide bomber.,22,65518,"-A----,-AP---",45c48,c4ca4,18,7416,0
135.b1d10.9cfdf.111,135.0777d.04511.237,1415755351,A 30-year-old Shiite is gunned down by Sipah-e-Sahaba.,22,33048,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.9cfdf.102,1415140945,An imam is shot to death along with two others by Religion of Peace rivals.,32989,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.80,135.0777d.04511.237,1415736859,The Tehreek-e-Taliban murder two tribal elders with a planted bomb.,22,36723,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.219,135.0777d.04511.237,1415759729,Religion of Peace radicals shoot a man to death in front of his wife and children.,22,48812,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.135,1415415969,A Fedayeen suicide bomber massacres eleven Iraqis.,48815,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.128,1415425652,"al-Qaeda attack an oil field, killing several engineers.",51499,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.0777d.04511.237,135.b1d10.d1c38.155,1415692638,A boy is gunned down by al-Shabaab fundamentalists.,36509,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.9cfdf.11,135.0777d.04511.237,1415752102,Suspected al-Qaeda gunmen murder a man on his way home.,22,41763,"-A----,-AP---",45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.13fe9.71,1415702327,Sunnis shoot a Shia shop owner to death.,45596,22,"-A----,-AP---",45c48,c4ca4,12,1008,1
135.0777d.04511.237,135.b1d10.d1c38.29,1415140931,Two civilians are sent to Allah by Mujahid bombers.,45091,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.37,1415427333,"Muslims abduct a local soldier from his home, blindfold and execute him behind a mosque.",48823,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.d1c38.20,135.0777d.04511.237,1415749946,"Sunni extremists attack a power station, killing two on the spot and then executing five people taken as hostages.",22,45092,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.13fe9.91,1415477729,Three guards at an Internet cafe are shot to death at point blank range by Islamists.,45603,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.13fe9.118,135.0777d.04511.237,1415743957,Islamic 'insurgents' set off two bombs that leave one person dead.,22,36831,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.119,135.0777d.04511.237,1415754478,al-Qaeda bombers take out two Iraqis.,22,50107,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.79,135.0777d.04511.237,1415754477,Two civilians are murdered by al-Qaeda gunmen.,22,51495,-AP---,45c48,c4ca4,6,504,0
135.b1d10.13fe9.64,135.0777d.04511.237,1415754296,Jihadists kidnap and kill a Christian.,22,59296,-AP---,45c48,c4ca4,6,504,0
135.b1d10.13fe9.56,135.0777d.04511.237,1415749597,Four security personnel die when Islamic militants throw a grenade at their vehicle.,22,45580,-AP---,45c48,c4ca4,6,504,1
135.b1d10.d1c38.72,135.0777d.04511.237,1415745508,Muslim bombers take out a bus passenger.,22,51595,-AP---,45c48,c4ca4,6,504,0
135.b1d10.d1c38.126,135.0777d.04511.237,1415754317,Eighteen Christians are injured by a Muslim mob whipped into a frenzy by a cleric.,22,38662,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.d1c38.34,1415743610,Over fifty people are slaughtered when nine religious radicals storm a court and self-detonate.,48813,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.112,1415584036,Two Christians are murdered by Muslim extremists for selling non-halal meat.,51452,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.d1c38.20,1415582789,al-Qaeda gunmen enter a home and shoot a woman and her two sons to death.,45092,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.b1d10.13fe9.91,135.0777d.04511.237,1415747239,A 20-year-old Christian is shot in the head by Muslims calling their religion 'supreme'.,22,45603,-AP---,45c48,c4ca4,6,504,0
135.0777d.04511.237,135.b1d10.13fe9.85,1415678603,"al-Shabaab Islamists toss a hand grenade into a packed restaurant, killing three patrons.",59307,22,"-A----,-AP---",45c48,c4ca4,12,1008,0
135.0777d.bd4c9.40,135.b1d10.091d5.211,1415766477,An elderly man is gunned down by suspected al-Shabaab.,45264,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,36694,1718918,0
135.0777d.bd4c9.40,135.b1d10.091d5.211,1415766494,Three schoolchildren are dismantled by a Taliban roadside bomb.,45402,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,25,4330,0
135.0777d.bd4c9.40,135.b1d10.091d5.211,1415766493,A young boy is killed when Islamic terrorists shell a town.,45401,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,25,4330,0
135.0777d.bd4c9.40,135.b1d10.091d5.211,1415766488,"Mujahideen murder five people in a series of attacks, including a bombing at vegetable market.",45352,22,"----S-,-A----,-AP---",c9f0f,c4ca4,790,40008,0
135.0777d.bd4c9.40,135.b1d10.091d5.211,1415766486,Eight Buddhists are beaten to death by Muslims in an attack at a detention center.,45337,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,39,4800,0
135.b1d10.091d5.211,135.0777d.bd4c9.40,1415766494,Muslim bombers kill two people and put another into a coma.,22,45402,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,27,3601,0
135.b1d10.091d5.211,135.0777d.bd4c9.40,1415766486,Terrorists kill a cop with a bomb attached to a donkey.,22,45337,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,56,35839,0
135.b1d10.091d5.211,135.0777d.bd4c9.40,1415766493,Hifazat-e-Islam murder a fruit vendor.,22,45401,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,27,4073,0
135.b1d10.091d5.211,135.0777d.bd4c9.40,1415766477,A Shia schoolteacher is murdered in a suspected sectarian attack.,22,45264,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,66667,70555637,0
135.b1d10.091d5.182,135.0777d.bd4c9.37,1415766478,Two children are obliterated by a Taliban rocket.,22,60494,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,68206,72215171,0
135.b1d10.091d5.182,135.0777d.bd4c9.37,1415766494,A teenage boy is among the casualties of a Mujahideen bombing.,22,61005,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,28,4061,0
135.0777d.bd4c9.37,135.b1d10.091d5.182,1415766494,A Fedayeen suicide bomber sends two dozen souls to Allah.,61005,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,24,3350,0
135.0777d.bd4c9.37,135.b1d10.091d5.182,1415766478,American civilians and a doctor are among six killed by a Shahid suicide bomber as they are delivering books to a school.,60494,22,"-A----,-A---F,-AP---",c9f0f,c4ca4,37027,1738794,0
135.0777d.bd4c9.37,135.b1d10.091d5.182,1415766489,Angry Muslims torch a church and kill seven Christians over alleged desecration.,60895,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,785,38958,0
135.0777d.bd4c9.37,135.b1d10.091d5.182,1415766487,Militants associated with a Sunni seminary gun down a Shiite.,60816,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,45,4720,0
135.b1d10.091d5.182,135.0777d.bd4c9.37,1415766489,A Shia schoolteacher loses his life to sectarian Jihadis.,22,60895,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,1493,1562295,0
135.b1d10.091d5.182,135.0777d.bd4c9.37,1415766487,Lashkar-e-Jhagvi gunmen murder a Shiite near a cricket field.,22,60816,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,71,47721,1
135.0777d.04511.232,135.b1d10.b1d10.21,1415766487,"Muslim radicals shoot, hack and slit the throats of fourteen Christians.",60852,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,333,0
135.b1d10.b1d10.21,135.0777d.04511.232,1415766487,Muslim militants behead a plantation worker.,22,60852,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,0
135.0777d.bd4c9.37,135.b1d10.091d5.182,1415766494,al-Qaeda bombers take out four Iraqis.,61021,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,25,3986,0
135.b1d10.091d5.182,135.0777d.bd4c9.37,1415766494,"Sunnis fire on a Shia mosque, killing the custodian.",22,61021,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,28,4061,0
135.b1d10.091d5.88,135.0777d.04511.237,1415751419,A 15-year-old boy is gunned down in a mosque by Sipah-e-Sahaba because he is Shia.,22,57915,-AP---,c9f0f,c4ca4,2,168,0
135.b1d10.b1d10.153,155.8f532.f0935.124,1415766529,"Muslim radicals attack a group of mourners leaving a church, killing one on the spot and another in subsequent clashes.",55663,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,23,2950,0
155.8f532.f0935.124,135.b1d10.b1d10.153,1415766529,"Two local soldiers are knocked off their motorcycle by Muslim militants, who  proceed to execute them at point-blank range.",22,55663,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,20,3815,0
135.0777d.04511.237,135.b1d10.b1d10.82,1415448528,The body of a man kidnapped and tortured to death by the Taliban is found along a roadside.,55763,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.b1d10.92,1415472065,A guard at a market is killed during a Boko Haram attack.,55792,22,"-A----,-AP---",c9f0f,c4ca4,11,956,0
135.b1d10.b1d10.64,135.0777d.04511.237,1415761829,A 22-year-old woman is executed by Islamic militia.,22,51475,-AP---,c9f0f,c4ca4,5,420,0
135.0777d.04511.237,135.b1d10.b1d10.64,1415452440,"A Fedayeen suicide car bomb rips through a crowded street, leaving at least fifteen dead.",51475,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,0
135.0777d.04511.237,135.b1d10.091d5.70,1415736104,"Religion of Peace hardliners detonate a bomb under a bus, killing nine passengers.",57906,22,"-A----,-AP---",c9f0f,c4ca4,10,776,0
135.0777d.04511.237,135.b1d10.091d5.65,1415622450,Twenty people are hurt when Hifazat-e-Islam riot over a decision not to impose a blasphemy law.,57899,22,"-A----,-AP---",c9f0f,c4ca4,11,956,0
135.b1d10.091d5.57,135.0777d.04511.237,1415762906,Two bombings kill four local cops.,22,57887,-AP---,c9f0f,c4ca4,5,420,1
135.0777d.04511.237,135.b1d10.091d5.57,1415448482,A Taliban attack leaves two local cops dead.,57887,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,1
